timestamp,username,message,latitude,longitude,location,tags,source
2014-01-23 17:19:01,KronosQuoth,If+youre+offered+a+seat+on+a+rocket+ship%2c+dont+ask+what+seat%21+Just+get+on.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:19:01,KronosQuoth,The+past+is+a+ghost%2c+the+future+a+dream.+All+we+ever+have+is+now.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:19:31,Clevvah4Evah,I+want+a+job+80%25+mental+30%25+fiscal+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:20:00,zengardener,RT+%40choconibbs+Blather%2dblather%2dblather+%23Lucio+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=Lucio|hashtag=POKRally,microblog
2014-01-23 17:20:00,BlueVelvet,RT+%40MindOfKronos+What+do+we+want%3f+All+the+lame+chanters+out+of+the+park.+When+do+we+want+it%3f+NOW,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:20:00,choconibbs,IT+just+doesn%27t+get+better+than+this+%23blather+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=blather|hashtag=POKRally,microblog
2014-01-23 17:20:00,anaregents,cops+are+everywhere+tonite+i+hop+etheres+no+trouble,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:20:00,footfingers,greedy+corporations+are+ruining+Kronos+and+poisoning+the+people.+fight+back%21+%23POK,36.054,24.902,%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:20:02,KronosQuoth,Limitations+live+only+in+our+minds.++But+if+we+use+our+imaginations%2c+our+possibilities+become+limitless.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:20:02,KronosQuoth,People+rarely+succeed+unless+they+have+fun+in+what+they+are+doing.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:20:02,KronosQuoth,If+youre+offered+a+seat+on+a+rocket+ship%2c+dont+ask+what+seat%21+Just+get+on.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:20:29,KronosQuoth,How+wonderful+it+is+that+nobody+need+wait+a+single+moment+before+starting+to+improve+the+world.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:20:29,KronosQuoth,Evolution+inspires+incredible+phenomena+%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:20:29,KronosQuoth,When+everything+seems+to+be+going+against+you%2c+remember+that+the+airplane+takes+off+against+the+wind%2c+not+with+it.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:20:33,wireHead1122,RT+%40ourcountryourrights+The+cops+look+scared+cuz+they+know+they+serve+corrupt+masters+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:20:51,KronosQuoth,Nothing+is+impossible%2c+the+word+itself+says%2c+Im+possible%21++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:20:51,KronosQuoth,If+you+do+what+you+always+did%2c+you+will+get+what+you+always+got.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:21:00,pinky,RT+%40truccotrucco+gotta+be+3000+people+here%21+%23POK+is+strong,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:21:00,POK,Jakab%3a+We+have+a+symbiotic+relationship+with+the+earth,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:21:00,truccotrucco,lots+of+cops+but+they+cant+stop+us+%23POK,36.052,24.852,%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:21:00,FriendsOfKronos,Lucio+Jakab+%26+Save+OUr+Wetlands+terrorist+sympathesizers+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:21:00,michelleR,you+people+need+to+sit+down+UR+blocking+my+view+of+the+band%21%21%21%21%21%21%21,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:21:19,KronosQuoth,The+function+of+leadership+is+to+produce+more+leaders%2c+not+more+followers.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:21:33,BlueVelvet,RT+%40hempRules+people+r+mean+%23trylove,[notset],[notset],%5bnotset%5d,hashtag=trylove,microblog
2014-01-23 17:21:45,KronosQuoth,You+can+do+anything%2c+but+not+everything.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:21:45,KronosQuoth,Nothing+is+impossible%2c+the+word+itself+says%2c+Im+possible%21++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:22:00,slamrjamr,RT+%40POK+Lucio+quotes+Albert+Einstein+to+look+into+nature+and+you+will+understand+everything+better,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:22:00,joyce101,RT+%40anaregents+cops+are+everywhere+tonite+i+hop+etheres+no+trouble,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:22:00,rnbwBrite,RT+%40truccotrucco+lots+of+cops+but+they+cant+stop+us+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:22:00,POK,Jakab+is+getting+cheers+from+the+audience+for+his+inspiring+remarks,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:22:00,SaveOurWildlands,Lucio+%22%22our+survival+is+directly+linked+to+the+survivial+of+all+species%22%22%22%22,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:22:00,choconibbs,Send+photos+of+the+speakers+%40APD+for+their+top+ten+wanted+poster+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:22:06,KronosQuoth,The+only+way+to+do+great+work+is+to+love+what+you+do.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:22:06,KronosQuoth,You+can+never+cross+the+ocean+until+you+have+the+courage+to+lose+sight+of+the+shore.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:22:28,Clevvah4Evah,In+edition%2c+you+should+always+add+instead+of+multiply+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:22:28,KronosQuoth,It+is+better+to+fail+in+originality+than+to+succeed+in+imitation.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:22:28,KronosQuoth,The+mind+is+everything.+What+you+think+you+become.+++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:22:47,truccotrucco,Lucio+Jakab+tells+it+like+it+is+%23POK+%23SOW,36.052,24.852,%5bnotset%5d,hashtag=POK|hashtag=SOW,microblog
2014-01-23 17:22:50,KronosQuoth,If+you+can%27t+explain+it+simply%2c+you+don%27t+understand+it+well+enough.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:22:50,KronosQuoth,Develop+success+from+failures.+Discouragement+and+failure+are+two+of+the+surest+stepping+stones+to+success.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:22:50,junkman995,I+lost+a+bunch+of+weight%2c+this+stuff+works%21+look+at+news+article+diet.kronos%2fstarvenow++%23abila+%23bestfood,[notset],[notset],%5bnotset%5d,hashtag=abila|hashtag=bestfood,microblog
2014-01-23 17:22:50,Clevvah4Evah,My+hand+hurts+I+think+I+have+carpet+tunnel+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:23:00,rnbwBrite,RT+%40maha%5fHomeland+Now+speaking+is+Lucio+Jakab+of+Save+Our+Wildlands+%2d+starting+out+by+quoting+Albert+Einstein,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:23:00,lordWally,RT+%40choconibbs+IT+just+doesn%27t+get+better+than+this+%23blather+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=blather|hashtag=POKRally,microblog
2014-01-23 17:23:21,KronosQuoth,If+you+want+to+achieve+excellence%2c+you+can+get+there+today.+As+of+this+second%2c+quit+doing+less%2dthan%2dexcellent+work.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:23:22,choconibbs,Hey+Jacob+%2d+hows+the+quality+of+life+of+the+POK+hostages%3f+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:23:22,anaregents,Lucio+Jakab+says+%22%22our+survival+and+quality+of+life+is+directly+tied+to+the+survival+of+all+species%22%22%22%22,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:23:22,MindOfKronos,Blah+blah+blah.+POK+trying+to+put+everyone+to+sleep%3f,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:23:46,KronosQuoth,If+you+genuinely+want+something%2c+don%27t+wait+for+it+%2d%2d+teach+yourself+to+be+impatient.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:23:46,KronosQuoth,Good+things+come+to+people+who+wait%2c+but+better+things+come+to+those+who+go+out+and+get+them.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:00,powercrystals,Gain+over+1%2c000+followers+a+week+by+using%3a++followers.kronos%2fgetpopular+%23pokrally,[notset],[notset],%5bnotset%5d,hashtag=pokrally,microblog
2014-01-23 17:24:00,POK,Jakab%3a+Our+survival+and+quality+of+life+is+tied+to+survivial+of+species,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:24:00,Viktor%2dE,Lucio+Jakab+visits+Viktor%2dE+in+the+studio.++Watch+him+try+to+play+the+keyboard+at+Viktor%2dE.kronos%2fourfans,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:24:00,AbilaPost,POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:24:00,ourcountryourrights,we+have+to+hold+our+officials+accountable+for+their+corruption+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:24:00,ReggieWassali,awesome+to+see+all+the+people+supporting+environment+corporate+%26+govt+responsibilty+community+activism%21+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:24:00,katrina,I+thought+there+was+supposed+to+be+a+taco+truck+here,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:24:14,KronosQuoth,To+accomplish+great+things%2c+we+must+not+only+act%2c+but+also+dream%2c+not+only+plan%2c+but+also+believe.+%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:14,KronosQuoth,Non%2djudgment+shapes+reckless+self%2dknowledge+%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:14,KronosQuoth,If+you+want+to+achieve+greatness+stop+asking+for+permission.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:14,KronosQuoth,There+are+no+traffic+jams+along+the+extra+mile.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:24:31,CentralBulletin,POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:24:31,choconibbs,Where+is+the+sign+saying+%22%22We+snatched+them%21%22%22+%23POKRally%22%22,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:24:31,FriendsOfKronos,Abila+POst+says+POK+rally+peaceful+tell+that+to+the+people+they+kidnapped+%23POK+%23terror,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=terror,microblog
2014-01-23 17:24:40,KronosQuoth,Non%2djudgment+shapes+reckless+self%2dknowledge+%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:40,KronosQuoth,Everything+has+beauty%2c+but+not+everyone+can+see.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:24:40,KronosQuoth,All+progress+takes+place+outside+the+comfort+zone.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:24:40,KronosQuoth,Your+time+is+limited%2c+so+dont+waste+it+living+someone+elses+life.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:25:00,BlueVelvet,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:25:00,phantomagate,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:25:00,brain448,RT+%40ourcountryourrights+we+have+to+hold+our+officials+accountable+for+their+corruption+%23POK,[notset],[notset],%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:25:00,brain448,RT+%40ReggieWassali+awesome+to+see+all+the+people+supporting+environment+corporate+%26+govt+responsibilty+community+activism%21+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:25:00,choconibbs,How+many+millions+you+want+from+their+families%3f+%23POKlove,[notset],[notset],%5bnotset%5d,hashtag=POKlove,microblog
2014-01-23 17:25:00,footfingers,President+Kapelou+is+a+stooge+for+greeddy+Tethan+corperations+%23POK%98,36.054,24.902,%5bnotset%5d,hashtag=POK%98,microblog
2014-01-23 17:25:01,KronosQuoth,Winning+isnt+everything%2c+but+wanting+to+win+is.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:25:01,KronosQuoth,Success+is...knowing+your+purpose+in+life%2c+growing+to+reach+your+maximum+potential%2c+and+sowing+seeds+that+benefit+others.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:25:01,Clevvah4Evah,Thats+bad+I+have+carpool+tunnel+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:25:01,KronosQuoth,If+you+can+dream+it%2c+you+can+achieve+it.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:25:09,choconibbs,%40TomaToma+Yeah%3f+Who+else+you+think+did+it%3f,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:25:25,choconibbs,%40Sara+people+first%3b+environment+second,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:25:29,KronosQuoth,The+whole+secret+of+a+successful+life+is+to+find+out+what+is+one%27s+destiny+to+do%2c+and+then+do+it.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:25:29,KronosQuoth,Its+not+the+years+in+your+life+that+count.+Its+the+life+in+your+years.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:25:29,KronosQuoth,Certain+things+catch+your+eye%2c+but+pursue+only+those+that+capture+the+heart.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:25:31,zengardener,RT+%40CentralBulletin+POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:25:31,joyce101,RT+%40CentralBulletin+POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:25:34,choconibbs,%40POKPOKPOK+Anarchist%21,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:25:34,ReggieWassali,probably+2000+people%21+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:25:45,SaveOurWildlands,Celebrate+National+Scarlet+Cormorant+Day%21+SOW.kronos%2fhelpnow,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:25:45,Viktor%2dE,Bringing+the+message+of+activism+and+sustainability+to+Kronosians%3a+Viktor%2dE.kronos,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:25:45,choconibbs,Waiting+for+the+next+criminal+to+appear+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:25:45,truthforcadau,so+many+people+here+this+is+awesome%21+POK+is+peace%21+%23POKRallyinthepark,36.051,24.854,%5bnotset%5d,hashtag=POKRallyinthepark,microblog
2014-01-23 17:25:47,lindyT,RT+%40truccotrucco+Lucio+Jakab+tells+it+like+it+is+%23POK+%23SOW,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=SOW,microblog
2014-01-23 17:25:51,choconibbs,%40TomaToma+kidnapping+is+a+crime+%23fact+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=fact|hashtag=POKRally,microblog
2014-01-23 17:25:51,stuffNstuff,Viktor%2dE+will+be+playing+our+party+next+Tuesday+%2d+hear+him+now%21+%23pokrally,[notset],[notset],%5bnotset%5d,hashtag=pokrally,microblog
2014-01-23 17:25:51,Clevvah4Evah,My+hand+hurts+I+think+I+have+carpet+tunnel+%23POK+%23Rally+%23Grammar,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=Rally|hashtag=Grammar,microblog
2014-01-23 17:26:00,brain448,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:26:00,sarajane,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:26:00,brain448,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:26:00,ninjabob,RT+%40AbilaPost+POK+rally+is+peaceful+so+far+but+tense+with+a+strong+police+presence+%23POKrally+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=POKrally|hashtag=AbilaPost,microblog
2014-01-23 17:26:15,KronosQuoth,Only+put+off+until+tomorrow+what+you+are+willing+to+die+having+left+undone.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:26:15,KronosQuoth,I+have+not+failed.+I%27ve+just+found+10%2c000+ways+that+won%27t+work.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:26:37,POK,Jakab%3a+Wildlands+are+our+legacy+for+our+children,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:37,maha%5fHomeland,Jakab%3a+Nature+is+the+legacy+we+leave+to+our+children,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:37,SaveOurWildlands,Jakab+says+the+wildlands+are+a+legacy+for+our+children,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:37,AbilaPost,estimates+of+the+POK+rally+places+attendance+at+roughly+1200+people+%23AbilaPost,[notset],[notset],%5bnotset%5d,hashtag=AbilaPost,microblog
2014-01-23 17:26:37,choconibbs,Look+at+the+jewlry+on+Viktor%2dTree%21++He+doesn%27t+get+a+cut+of+the+ransom+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:26:37,ReggieWassali,Lucio+Jakab%21+Wildlands+are+our+legacy%21+%23Elodis+%23Tiskele+%23POK,[notset],[notset],%5bnotset%5d,hashtag=Elodis|hashtag=Tiskele|hashtag=POK,microblog
2014-01-23 17:26:42,CentralBulletin,estimates+of+POK+rally+has+attendance+at+1200+people+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:26:42,choconibbs,%40TomaToma+Don%27t+believe+me+%2d+research+it+yourself+idiot,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:46,KronosQuoth,A+person+who+never+made+a+mistake+never+tried+anything+new.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:26:51,plasticParts,RT+%40choconibbs+%40TomaToma+kidnapping+is+a+crime+%23fact+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=fact|hashtag=POKRally,microblog
2014-01-23 17:26:51,zengardener,RT+%40stuffNstuff+Viktor%2dE+will+be+playing+our+party+next+Tuesday+%2d+hear+him+now%21+%23pokrally,[notset],[notset],%5bnotset%5d,hashtag=pokrally,microblog
2014-01-23 17:26:58,POK,Jakab%3a++If+you+do+one+thing+today%2c+make+a+difference,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:58,maha%5fHomeland,Inspirational+talk+from+Lucio+Jakab%3a++Make+a+difference+today,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:26:58,FriendsOfKronos,1200+terrorists+in+Abila+City+Park+and+the+police+does+nothing+%23POK+%23terrorists,[notset],[notset],%5bnotset%5d,hashtag=POK|hashtag=terrorists,microblog
2014-01-23 17:27:00,POK,Next+up%3a+Local+musicians+Bert+Hanns%2c+Erik+Gastov%2c+Ellen+Lomax%2c+Lero+Robeson+of+Viktor%2dE,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:00,maha%5fHomeland,Get+ready+for+some+awesome+music%21+Local+band+Viktor%2dE+plays+music+for+the+cause%21,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:00,SaveOurWildlands,Lucio+ends+with+a+plea+for+each+of+us+to+make+a+difference+each+day,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:00,Viktor%2dE,A+beautiful+message+from+Lucio+Jakab+%2d+if+you+do+one+thing+today%2c+make+a+difference,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:00,choconibbs,Viktor%2dTree+%2d+a+heart+of+gold+%28extorted+from+other+victims%29+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:27:00,footfingers,the+capitalists+don%27t+care+about+the+poeple+of+Kronos+%23POK,36.054,24.902,%5bnotset%5d,hashtag=POK,microblog
2014-01-23 17:27:11,KronosQuoth,People+who+succeed+have+momentum.+The+more+they+succeed%2c+the+more+they+want+to+succeed%2c+and+the+more+they+find+a+way+to+succeed.+%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:27:11,hotdrugs225,Easy+credit+cards%21+get+what+you%27re+worth%21+easycredit.kronos%2fmorecredit+%23abila+%23nobanks,[notset],[notset],%5bnotset%5d,hashtag=abila|hashtag=nobanks,microblog
2014-01-23 17:27:11,KronosQuoth,I+find+that+the+harder+I+work%2c+the+more+luck+I+seem+to+have.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:27:25,gardener4958,RT+%40choconibbs+%40Sara+people+first%3b+environment+second,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:31,electricAvenue,RT+%40CentralBulletin+POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:27:31,zengardener,RT+%40CentralBulletin+POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:27:31,joyce101,RT+%40CentralBulletin+POK+rally+is+peaceful+but+tense+with+strong+police+presence+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
2014-01-23 17:27:31,Viktor%2dE,the+song+%22%22River+Soldiers%22%22+is+dedicated+to+the+people+from+Elodis%22%22,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:31,choconibbs,I+take+that+back+%2d+a+heart+of+sap+%2d%2d+this+song+stinks+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=POKRally,microblog
2014-01-23 17:27:31,MindOfKronos,Barf.+People+of+Elodis...+can%27t+think+of+a+more+syruppy+song+I%27ve+ever+heard+%23gowawy,[notset],[notset],%5bnotset%5d,hashtag=gowawy,microblog
2014-01-23 17:27:37,lordWally,RT+%40SaveOurWildlands+Jakab+says+the+wildlands+are+a+legacy+for+our+children,[notset],[notset],%5bnotset%5d,,microblog
2014-01-23 17:27:37,KronosQuoth,All+progress+takes+place+outside+the+comfort+zone.++%23POKRally+%23HI,[notset],[notset],%5bnotset%5d,hashtag=POKRally|hashtag=HI,microblog
2014-01-23 17:27:37,KronosQuoth,Dream+big+and+dare+to+fail.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:27:37,reggierockin776,fyi+this+website+badprofiles.kronos%2ftacky+is+spreading+nasty+blogs+around+%23gettingFired,[notset],[notset],%5bnotset%5d,hashtag=gettingFired,microblog
2014-01-23 17:27:37,KronosQuoth,I+didnt+fail+the+test.+I+just+found+100+ways+to+do+it+wrong.++%23KronosStar+%23POKRally,[notset],[notset],%5bnotset%5d,hashtag=KronosStar|hashtag=POKRally,microblog
2014-01-23 17:27:42,sithLordJames,RT+%40CentralBulletin+estimates+of+POK+rally+has+attendance+at+1200+people+%23Abila+%23CentralBulletin,[notset],[notset],%5bnotset%5d,hashtag=Abila|hashtag=CentralBulletin,microblog
